Date,Retailer,EAN,Category,Manufacturer,Brand,Product Title,Image,On Promotion,Promotion Description,Base Price,Shelf Price,Promoted Price
2022-02-03,Asda,5000208031702,Fruit & Herbal Tea,Tata Consumer Products,Tetley,Tetley Herbal Pure Camomile 20 Tea Bags 30g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208031702,True,Rollback £1.49 Price £1.00,1.49,1.0,1.0
2022-02-03,Asda,70177283131,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Pure Green 80s 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177283131,False,,4.49,4.49,4.49
2022-02-03,Asda,5054781311881,Coffee Beans,Asda Stores Ltd,ASDA Extra Special,ASDA Extra Special Javan Volcanic Island Coffee Beans 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5054781311881,True,2 for £5,2.75,2.75,2.5
2022-02-03,Asda,8711000380710,Instant Coffee,Jacobs Douwe Egberts,L'OR,L'OR Classique Instant Coffee 165g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8711000380710,False,,6.5,6.5,6.5
2022-02-03,Asda,21178665,Instant Coffee,Asda Stores Ltd,ASDA,ASDA Rich Roast Instant Coffee 500g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/27660,False,,4.39,4.39,4.39
2022-02-03,Asda,5051413342107,Ground Coffee,Asda Stores Ltd,ASDA Extra Special,ASDA Extra Special Southern Indian Roast & Ground Coffee,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5051413342107,True,2 for £5,2.75,2.75,2.5
2022-02-03,Asda,7613036932073,Coffee Beans,Nestlé,Starbucks (Nestlé),Starbucks Blonde Espresso Roast Whole Bean Coffee Bag 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613036932073,True,Rollback £3.50 Price £3.00,3.5,3.0,3.0
2022-02-03,Asda,70177198435,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Spiced Ginger Teabags 20s,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177198435,False,,1.69,1.69,1.69
2022-02-03,Asda,8000070054950,Instant Coffee,Luigi Lavazza S.p.A.,Lavazza,Lavazza Prontissimo! Americano Premium Instant Coffee 95g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8000070054950,True,Rollback £4.70 Price £2.50,4.7,2.5,2.5
2022-02-03,Asda,5052449655889,Ground Coffee,Asda Stores Ltd,ASDA Extra Special,ASDA Extra Special Fairtrade Organic Nicaraguan Ground Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5052449655889,True,2 for £5,2.75,2.75,2.5
2022-02-03,Asda,5050854966552,Ground Coffee,Asda Stores Ltd,ASDA Extra Special,ASDA Extra Special Colombian Fairtrade Ground Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5050854966552,True,2 for £5,2.75,2.75,2.5
2022-02-03,Asda,615357124448,Ground Coffee,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate Especially for Espresso Ground Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0615357124448,True,Rollback £3.79 Price £2.99,3.79,2.99,2.99
2022-02-03,Asda,5054781844266,Ground Coffee,Asda Stores Ltd,ASDA Extra Special,ASDA Extra Special Fairtrade Peruvian Roast & Ground Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5054781844266,True,2 for £5,2.75,2.75,2.5
2022-02-03,Asda,8000070022287,Ground Coffee,Luigi Lavazza S.p.A.,Lavazza,Lavazza Tierra Single Origin Perù-Ande Ground Coffee 180g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8000070022287,False,,3.5,3.5,3.5
2022-02-03,Asda,615357124462,Ground Coffee,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate Especially for Latte Ground Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0615357124462,True,Rollback £3.79 Price £2.99,3.79,2.99,2.99
2022-02-03,Asda,5000208050987,Green Tea,Tata Consumer Products,Tetley,Tetley Green Tea Pure Green 50 Tea Bags 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208050987,True,Rollback £2.15 Price £1.50,2.15,1.5,1.5
2022-02-03,Asda,5010357117608,Ground Coffee,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate Hot Lava Java Ground Roast Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5010357117608,False,,3.79,3.79,3.79
2022-02-03,Asda,5011546415482,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Original Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5011546415482,True,Rollback £5.00 Price £4.00,5.0,4.0,4.0
2022-02-03,Asda,70177283186,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Lemon Green Tea 80 Tea Bags 80pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177283186,False,,4.49,4.49,4.49
2022-02-03,Asda,1000229562696,Black Tea,R Twinings & Co Ltd,Twinings,"Twinings Dark Mint Tea, 40 Tea Bags 40pk",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/1000229562696,True,Rollback £3.99 Price £3.00,3.99,3.0,3.0
2022-02-03,Asda,5011546415567,Decaf Coffee,Nestlé,NESCAFÉ,Nescafe Original Decaff Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/268419011,False,,3.46,3.46,3.46
2022-02-03,Asda,5000208025459,Fruit & Herbal Tea,Tata Consumer Products,Tetley,Tetley Herbal Fresh Mint 20 Tea Bags 32g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208025459,True,Rollback £1.49 Price £1.00,1.49,1.0,1.0
2022-02-03,Asda,5065000523183,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic Night Time 20 Tea Bags 20g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5065000523183,False,,2.79,2.79,2.79
2022-02-03,Asda,5000208065103,Green Tea,Tata Consumer Products,Tetley,Tetley Lemon Green Tea 50s 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208065103,True,Rollback £2.15 Price £1.50,2.15,1.5,1.5
2022-02-03,Asda,5000208091140,Green Tea,Tata Consumer Products,Tetley,Tetley Decaffeinated Green Tea 50s 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208091140,True,Rollback £2.15 Price £1.50,2.15,1.5,1.5
2022-02-03,Asda,1000229562590,Chai Tea,R Twinings & Co Ltd,Twinings,"Twinings Dark Chai Tea, 40 Tea Bags 40pk",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/1000229562590,True,Rollback £3.99 Price £3.00,3.99,3.0,3.0
2022-02-03,Asda,5000208069897,Black Tea,Tata Consumer Products,Tetley,Tetley Softpack 240 Teabags 750g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208069897,True,Rollback £4.08 Price £3.00,4.08,3.0,3.0
2022-02-03,Asda,5011546415468,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Original Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/212223011,False,,3.0,3.0,3.0
2022-02-03,Asda,5000208066599,Fruit & Herbal Tea,Tata Consumer Products,Tetley,Tetley Super Fruits Immune Peach & Orange 20 Tea Bags 20pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208066599,False,,1.25,1.25,1.25
2022-02-03,Asda,70177225865,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Digest Superblends Tea Bags 35g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177225865,False,,2.69,2.69,2.69
2022-02-03,Asda,5011546415581,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Original Decaff Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/113819011,True,Rollback £5.00 Price £4.00,5.0,4.0,4.0
2022-02-03,Asda,5055486007116,Fruit & Herbal Tea,Heath & Heather,Heath & Heather,Heath & Heather Organic Supportive Root Remedy Super Tea 20 Envelope Bags 20pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5055486007116,False,,2.49,2.49,2.49
2022-02-03,Asda,8000070012219,Coffee Beans,Luigi Lavazza S.p.A.,Lavazza,Lavazza Qualità Oro Coffee Beans 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8000070012219,True,Rollback £4.30 Price £3.50,4.3,3.5,3.5
2022-02-03,Asda,5057172733286,Black Tea,Asda Stores Ltd,ASDA Smart Price,ASDA Smart Price 40 Tea Bags 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5057172733286,False,,0.28,0.28,0.28
2022-02-03,Asda,8711000279380,Instant Coffee,Jacobs Douwe Egberts,Douwe Egberts,Douwe Egberts Pure Gold Medium Roast Instant Coffee 95g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8711000279380,True,Rollback £3.80 Price £3.20,3.8,3.2,3.2
2022-02-03,Asda,5290019000053,Ground Coffee,George Charalambous Ltd,Charalambous,Charalambous Gold Blend Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5290019000053,False,,2.93,2.93,2.93
2022-02-03,Asda,70177136994,English Breakfast Tea,R Twinings & Co Ltd,Twinings,Twinings Strong English Breakfast 80 Tea Bags 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177136994,True,Rollback £5.29 Price £3.00,5.29,3.0,3.0
2022-02-03,Asda,7613038713885,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Original Black Roast Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613038713885,True,Rollback £5.00 Price £4.00,5.0,4.0,4.0
2022-02-03,Asda,5060313403092,Ground Coffee,Cafepod Coffee Co.,Cafepod,CafePod Craft Coffee Brunch Blend Ground Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060313403092,False,,4.5,4.5,4.5
2022-02-03,Asda,8711327473560,Black Tea,Unilever,PG Tips,PG Tips Immunity Pyramid Tea Bags 20pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8711327473560,False,,2.5,2.5,2.5
2022-02-03,Asda,8712100712388,Black Tea,Unilever,PG Tips,PG Tips Pyramid 160 Teabags 160pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8712100712388,False,,4.0,4.0,4.0
2022-02-03,Asda,5010357117639,Ground Coffee,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate Rich Italian Ground Roast Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5010357117639,False,,3.79,3.79,3.79
2022-02-03,Asda,7613036077538,Decaf Coffee,Nestlé,NESCAFÉ,Nescafe Gold Blend Decaff Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613036077538,False,,5.0,5.0,5.0
2022-02-03,Asda,6712670000283,Fruit & Herbal Tea,Dalgety,Dalgety,Dalgety Strong Pure Peppermint 18 Herbal Teabags 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/6712670000283,False,,1.85,1.85,1.85
2022-02-03,Asda,8003753900469,Ground Coffee,Illycaffè S.p.A,illy,illy Espresso Roast Ground Coffee 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8003753900469,False,,6.5,6.5,6.5
2022-02-03,Asda,5000208084951,Green Tea,Tata Consumer Products,Tetley,Tetley Boost Berry Burst Super Green Tea 20 Tea Bags 20pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208084951,False,,1.25,1.25,1.25
2022-02-03,Asda,5054070281987,Instant Coffee,Asda Stores Ltd,ASDA Extra Special,ASDA Extra Special Colombian Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5054070281987,False,,2.05,2.05,2.05
2022-02-03,Asda,7613034065902,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Azera Intenso Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/211047011,True,Rollback £4.50 Price £3.00,4.5,3.0,3.0
2022-02-03,Asda,5060313403139,Coffee Beans,Cafepod Coffee Co.,Cafepod,CafePod Craft Coffee SW18 Brunch Blend Whole Bean 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060313403139,False,,4.5,4.5,4.5
2022-02-03,Asda,5060313403160,Coffee Beans,Cafepod Coffee Co.,Cafepod,CafePod Craft Coffee SW18 Daily Grind Whole Bean 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060313403160,False,,4.5,4.5,4.5
2022-02-03,Asda,7613034979896,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Azera Espresso Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/280072011,False,,5.0,5.0,5.0
2022-02-03,Asda,7613034065520,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Azera Americano Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.development.core-images/7613034065520,True,Rollback £4.50 Price £3.00,4.5,3.0,3.0
2022-02-03,Asda,7613036077514,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Gold Blend Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613036077514,False,,5.0,5.0,5.0
2022-02-03,Asda,1000229562786,Black Tea,R Twinings & Co Ltd,Twinings,"Twinings Dark Caramel Tea, 40 Tea Bags 40pk",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/1000229562786,True,Rollback £3.99 Price £3.00,3.99,3.0,3.0
2022-02-03,Asda,70177136512,Black Tea,R Twinings & Co Ltd,Twinings,Twinings Assam Tea Bags 80s 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177136512,False,,5.29,5.29,5.29
2022-02-03,Asda,7613035415201,Decaf Coffee,Nestlé,NESCAFÉ,Nescafe Azera Americano Decaff Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/380353011,True,Rollback £4.50 Price £3.00,4.5,3.0,3.0
2022-02-03,Asda,5054070281826,Fruit & Herbal Tea,Asda Stores Ltd,ASDA,ASDA Wild Berry 20 Tea Bags 20pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5054070281826,False,,0.74,0.74,0.74
2022-02-03,Asda,1000229562657,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Fennel & Lemon Zest Tea 20 Tea Bags 20pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/1000229562657,False,,2.49,2.49,2.49
2022-02-03,Asda,70177115227,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Camomile And Honey 20s 30g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177115227,False,,1.69,1.69,1.69
2022-02-03,Asda,7613036069724,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Alta Rica 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/380350011,False,,4.49,4.49,4.49
2022-02-03,Asda,5060415520246,Chai Tea,Niche Merchandising Ltd,Riya's,Riya's Karak (Spicy & Strong) Chai 180g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060415520246,False,,2.2,2.2,2.2
2022-02-03,Asda,5054781217206,English Breakfast Tea,Asda Stores Ltd,ASDA,ASDA English Breakfast Classic Black 50 Tea Bags 50pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5054781217206,False,,0.89,0.89,0.89
2022-02-03,Asda,70177136499,Everyday Tea,R Twinings & Co Ltd,Twinings,Twinings Everyday 100 Tea Bags 290g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177136499,False,,5.29,5.29,5.29
2022-02-03,Asda,8000070038868,Ground Coffee,Luigi Lavazza S.p.A.,Lavazza,Lavazza Crema e Gusto Ground Coffee 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/209965011,True,Rollback £3.75 Price £3.25,3.75,3.25,3.25
2022-02-03,Asda,615357118355,Black Tea,Taylors of Harrogate,Yorkshire Tea,Yorkshire Tea 480 Tea Bags 1.5kg,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0615357118355,False,,10.0,10.0,10.0
2022-02-03,Asda,8712100712319,Black Tea,Unilever,PG Tips,PG Tips Original Tea Bags 80,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8712100712319,False,,2.49,2.49,2.49
2022-02-03,Asda,70177247935,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Green Tea & Pomegranate 20s 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177247935,False,,1.99,1.99,1.99
2022-02-03,Asda,70177067762,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Pure Camomile 20 Tea Bags 20pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177067762,False,,1.69,1.69,1.69
2022-02-03,Asda,7613038683959,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Azera Americano Instant Coffee 150g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613038683959,False,,6.7,6.7,6.7
2022-02-03,Asda,8711000363850,Instant Coffee,Jacobs Douwe Egberts,L'OR,L'OR Intense Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/364757011,False,,4.0,4.0,4.0
2022-02-03,Asda,5000208065004,Fruit & Herbal Tea,Tata Consumer Products,Tetley,Tetley Zingy Lemon & Ginger 20 Tea Bags 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208065004,True,Rollback £1.49 Price £1.00,1.49,1.0,1.0
2022-02-03,Asda,70177075101,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Lemon & Ginger 20 Teabags 30g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177075101,False,,1.69,1.69,1.69
2022-02-03,Asda,70177264574,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Lemon Green Tea Bags 20s,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177264574,False,,1.99,1.99,1.99
2022-02-03,Asda,8711000363799,Instant Coffee,Jacobs Douwe Egberts,L'OR,L'OR Classique Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/364756011,False,,4.0,4.0,4.0
2022-02-03,Asda,70177178543,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Superblends Turmeric 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177178543,False,,2.69,2.69,2.69
2022-02-03,Asda,6712670000832,Fruit & Herbal Tea,Dalgety,Dalgety,Dalgety Honey & Ginger Tea 72g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/6712670000832,False,,1.85,1.85,1.85
2022-02-03,Asda,8711000363768,Instant Coffee,Jacobs Douwe Egberts,L'OR,L'Or Decaffinated Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/364758011,False,,4.0,4.0,4.0
2022-02-03,Asda,70177264581,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Mint Green Tea 20 Teabags 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177264581,False,,1.99,1.99,1.99
2022-02-03,Asda,70177178529,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Superblends Glow 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177178529,False,,2.69,2.69,2.69
2022-02-03,Asda,8711000380741,Instant Coffee,Jacobs Douwe Egberts,L'OR,L'OR Intense Instant Coffee 165g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/380338011,False,,6.5,6.5,6.5
2022-02-03,Asda,6712670000801,Fruit & Herbal Tea,Dalgety,Dalgety,Dalgety Instant Ginger Tea 126g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/6712670000801,False,,1.85,1.85,1.85
2022-02-03,Asda,5011546415499,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Original Instant Coffee 300g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/113817011,False,,6.0,6.0,6.0
2022-02-03,Asda,8712100712494,Black Tea,Unilever,PG Tips,PG Tips 240s Pyramid Teabags 696g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8712100712494,False,,4.5,4.5,4.5
2022-02-03,Ocado,9330462212392,Fruit & Herbal Tea,T2 Tea Ltd,T2,T2 Sleep Tight Bio Tea Bags 10 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/551747011,False,,3.65,3.65,3.65
2022-02-03,Ocado,994316,Instant Coffee,Marks and Spencer plc,Marks and Spencer,M&S Fairtrade Instant Colombian Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000994316,False,,3.25,3.25,3.25
2022-02-03,Ocado,5060136750281,Fruit & Herbal Tea,Teapigs,Teapigs,Teapigs Chocolate & Mint Tea Bags 15 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060136750281,True,"Now £3, was £4.15",4.15,3.0,3.0
2022-02-03,Ocado,8712100712319,Black Tea,Unilever,PG Tips,PG Tips Original Tea Bags 80,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8712100712319,False,,2.7,2.7,2.7
2022-02-03,Ocado,5060136750700,English Breakfast Tea,Teapigs,Teapigs,Teapigs Organic English Breakfast Loose Leaf 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/508761011,False,,4.0,4.0,4.0
2022-02-03,Ocado,5021991937125,Fruit & Herbal Tea,Kallo Foods Ltd,Clipper,Clipper Raspberry Leaf Infusion 20s 50g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5021991937125,True,Buy any 2 for £3,1.7,1.7,1.5
2022-02-03,Ocado,741361,Instant Coffee,Marks and Spencer plc,Marks and Spencer,M&S Fairtrade Gold Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000741361,False,,3.4,3.4,3.4
2022-02-03,Ocado,5060528090018,Ground Coffee,Runwick Roastery Ltd,Cupsmith,Cupsmith Breakfast Coffee Ground 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/409508011,False,,5.75,5.75,5.75
2022-02-03,Ocado,5060331430032,English Breakfast Tea,Brew Tea Co,Brew Tea Co,Brew Tea Co English Breakfast Loose Leaf Tea 113g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/428671011,True,Buy any 2 for £8,5.0,5.0,4.0
